-136,-82,6290.274089478
-18,273,6290.776210382
-133,283,6290.871482511
-134,280,6291.20867724
-110,235,6291.333022502
-120,213,6291.477962391
-37,207,6291.640183748
7,238,6291.887995718
68,129,6291.993626156
15,155,6292.082932435
14,152,6292.344190393
22,87,6292.514067895
15,74,6292.612614303
16,74,6292.903139642
19,72,6292.991686026
17,72,6293.098845632
57,-17,6293.297872911
22,5,6293.439028844
23,5,6293.551314498
22,5,6293.67180425
21,3,6293.927424915
20,2,6294.05227442
20,2,6294.200242023
20,3,6294.447322613
22,2,6294.558719793
22,2,6294.672744191
22,-1,6294.83222902
23,-1,6294.995156548
97,6,6295.07047788
78,4,6295.139860082
40,10,6295.509716419
48,11,6295.576677425
59,14,6295.649999431
107,15,6295.886536591
118,14,6295.968097127
123,11,6296.048245011
213,-22,6296.307103893
141,14,6298.363909318
135,13,6298.439646985
1,-28,6298.51519191
31,6,6298.826692158
-215,-2,6298.913914953
-167,-8,6299.347412013
-199,-10,6299.441589362
-211,-18,6299.50975076
-181,-23,6299.809676983
-191,-20,6299.915347845
-210,-22,6300.039759421
-194,-62,6300.274720411
-210,-69,6300.417948352
-210,-69,6300.528409668
-210,-69,6300.786563065
-105,-59,6300.949362821
-64,-68,6301.047277504
-120,-100,6301.360299469
-11,-67,6301.455875327
-17,-72,6301.557844313
-69,-107,6301.821608512
-33,-119,6301.93012868
-34,-123,6302.015249587
-35,-123,6302.145540933
-35,-123,6302.230697969
-35,-123,6302.319739223
-33,-123,6302.457200138
-28,-110,6302.544156719
-17,-72,6302.663603597
-22,-76,6302.79904909
-23,-81,6302.911400867
-24,-81,6303.05796146
-26,-81,6303.199752911
-24,-82,6303.288051039
-25,-80,6303.429845338
-26,-83,6303.546573124
-26,-81,6303.690017588
-26,-81,6303.804485336
-25,-83,6303.963661654
-18,-69,6304.083304828
-15,-44,6304.211076673
-6,29,6304.449529332
-7,59,6304.555632722
-11,84,6304.684267186
-22,109,6304.7895782
-24,112,6304.896594516
-18,125,6305.004335782
-6,140,6305.303635726
-1,142,6305.403046203
5,144,6305.516918061
15,148,6305.614997648
40,87,6305.722801701
57,104,6305.807216636
68,102,6305.927469079
75,109,6306.027754048
80,125,6306.114765129
203,111,6306.660128632
154,145,6306.957826898
155,151,6307.073678341
64,158,6307.25440897
89,100,6307.453913948
87,103,6307.571485284
12,95,6307.874959381
