202,-253,111139.308819708
203,-253,111139.435466584
200,-252,111139.517594877
200,-252,111139.619364284
200,-250,111139.713142007
200,-251,111139.814632657
201,-253,111139.91164362
202,-253,111140.030345366
200,-253,111140.140078173
201,-253,111140.219801278
201,-254,111140.31663351
200,-254,111140.419891543
201,-253,111140.52068855
200,-253,111140.60629198
200,-254,111140.76711824
201,-253,111140.846044159
201,-253,111140.952972102
201,-253,111141.041209664
201,-253,111141.155926538
201,-253,111141.240097859
201,-253,111141.363362082
201,-253,111141.440578222
202,-253,111141.549789737
201,-253,111141.73503244
201,-253,111143.686339961
202,-253,111143.786542102
202,-253,111143.888759367
201,-253,111144.00750117
201,-253,111144.215927806
200,-253,111144.359635789
201,-253,111144.504793907
200,-253,111144.596219684
201,-253,111144.679564638
201,-253,111144.7984849
202,-253,111145.016880375
201,-253,111145.196919013
201,-253,111145.279893256
201,-253,111145.365461728
201,-253,111145.48399605
200,-253,111145.673955758
200,-253,111145.756825829
201,-253,111145.841644508
201,-253,111145.968158777
201,-253,111146.171536831
200,-253,111146.249916847
200,-253,111146.33599532
200,-253,111146.580083664
201,-253,111146.713321374
200,-253,111146.779722087
201,-253,111146.866571729
200,-253,111146.944932302
200,-253,111147.018733757
200,-253,111147.09707961
200,-253,111147.261156145
201,-253,111147.421560577
200,-253,111147.497178791
200,-253,111147.575928594
200,-253,111147.659576503
201,-253,111147.739172415
201,-253,111147.821031698
201,-253,111148.021315567
201,-253,111148.175909935
201,-254,111148.264412904
200,-253,111148.404634857
202,-253,111148.597849961
201,-253,111148.676631264
200,-253,111148.748105686
202,-253,111148.888453388
201,-253,111149.050530265
200,-253,111149.141328897
201,-253,111149.210517194
201,-253,111149.424798699
200,-253,111149.561327115
201,-253,111149.676184306
200,-253,111149.764109398
200,-253,111150.012581918
201,-254,111150.135502487
200,-254,111150.283342624
201,-254,111150.448766992
200,-253,111150.631784011
201,-253,111150.760138642
201,-253,111150.942636213
200,-253,111151.145287457
201,-253,111151.245098295
200,-253,111151.381702824
200,-253,111151.486747236
200,-253,111151.589948841
202,-253,111151.841494262
200,-253,111151.949942102
200,-253,111152.064309948
200,-253,111152.163979944
201,-253,111152.279945476
201,-253,111152.424698267
201,-253,111152.540289604
201,-253,111152.677247861
201,-253,111152.778594893
200,-253,111152.908409415
202,-253,111153.0385163
201,-253,111153.170299702
200,-253,111153.375128855
201,-253,111153.541855915
201,-253,111153.643527508
200,-253,111153.753380372
200,-253,111153.904264439
200,-253,111154.124989228
201,-253,111154.235190434
201,-253,111154.320768351
201,-253,111154.421254692
201,-253,111154.507427767
199,-254,111154.631152442
201,-253,111154.851580747
201,-253,111154.981370563
200,-253,111155.08729473
202,-253,111155.201065576
201,-253,111155.41809041
201,-253,111155.512814274
201,-253,111155.605965542
201,-253,111155.700693405
201,-253,111155.789609702
201,-253,111155.96237154
201,-253,111156.117790832
201,-253,111156.280635765
200,-253,111156.516713513
202,-253,111156.648198853
201,-253,111156.734679111
200,-253,111156.866797688
200,-253,111157.128095649
200,-253,111157.235336532
201,-254,111157.339451573
201,-253,111157.444476857
200,-253,111157.535896228
201,-253,111157.651406671
200,-253,111157.77043445
201,-253,111157.909753937
201,-253,111158.084252049
200,-253,111158.210745188
201,-253,111158.448098265
200,-253,111158.567608694
201,-253,111158.657711309
200,-253,111158.798041502
200,-253,111158.867855742
200,-253,111158.950241196
200,-253,111159.106688452
201,-253,111159.351646112
200,-253,111159.451066488
201,-253,111159.564785632
201,-253,111159.798223601
200,-253,111159.925289605
200,-253,111160.050306588
201,-253,111160.154688728
201,-253,111160.237327312
200,-253,111160.337985529
200,-253,111160.547851126
201,-253,111160.675040932
200,-253,111160.788141699
201,-253,111160.935773396
201,-253,111161.051504303
200,-253,111161.17835157
200,-253,111161.322905184
201,-253,111161.411159745
200,-253,111161.514959817
200,-253,111161.641188723
201,-253,111161.748057791
200,-253,111161.98317385
201,-253,111162.14423339
200,-253,111162.248623473
201,-253,111162.378757359
200,-253,111162.559546189
201,-253,111162.642324773
202,-253,111162.731191248
201,-253,111162.823453199
200,-253,111162.922216487
200,-253,111163.086734038
200,-253,111163.257901151
200,-253,111163.34021129
201,-253,111163.445001611
201,-253,111163.688854192
201,-253,111163.819246369
200,-253,111163.925379939
200,-253,111164.067891116
201,-253,111164.260490274
201,-253,111164.370295732
200,-253,111164.491138091
200,-253,111164.592158999
201,-253,111164.656389351
200,-253,111164.746369006
201,-253,111164.822512977
201,-253,111164.898215342
200,-253,111165.005721156
201,-253,111165.097761333
200,-253,111165.235782718
200,-253,111165.423805954
200,-253,111165.499536922
201,-253,111165.565359871
201,-253,111165.641612345
200,-253,111165.72371729
200,-253,111165.803250347
200,-253,111165.900911216
201,-253,111165.987513507
201,-253,111166.061727344
200,-253,111166.146597317
201,-253,111166.225328149
200,-253,111166.299382053
201,-253,111166.546596561
200,-253,111166.63924256
200,-253,111166.712086643
202,-253,111166.780873477
200,-253,111166.891738089
201,-253,111166.993272239
201,-253,111167.07336293
200,-253,111167.147035959
201,-253,111167.225880767
200,-253,111167.438685009
200,-253,111167.511249418
202,-253,111167.603607353
199,-253,111167.713376446
200,-253,111167.784292432
201,-252,111167.867655108
201,-253,111167.939803348
201,-253,111168.037588798
201,-253,111168.118271138
201,-253,111168.204250729
201,-253,111168.294302563
201,-253,111168.432103814
200,-253,111168.617071636
200,-253,111168.711602879
200,-253,111168.795042514
200,-253,111168.874579603
200,-253,111168.949501575
200,-253,111169.025110583
201,-253,111169.121557757
200,-253,111169.198384717
202,-253,111169.270852949
200,-253,111169.356662897
200,-253,111169.467256273
200,-253,111169.568588526
200,-253,111169.676762538
202,-253,111169.797522366
200,-253,111169.923954094
200,-253,111170.074364363
200,-253,111170.248066768
201,-253,111170.470281729
201,-253,111170.681733679
200,-253,111170.866510875
201,-253,111171.093495804
201,-253,111171.401174089
201,-253,111171.638313471
200,-253,111171.876516066
201,-253,111172.091491194
201,-253,111172.284132541
200,-253,111172.519110062
202,-253,111172.738281526
200,-253,111172.920457005
201,-253,111173.1114919
200,-253,111173.412319112
201,-253,111173.572059564
201,-253,111173.866658019
201,-253,111174.091157997
200,-253,111174.278070289
201,-253,111174.475446676
202,-253,111174.681015648
202,-253,111174.834843881
200,-253,111175.027175378
202,-253,111175.238946638
202,-253,111175.402337819
201,-253,111175.553118042
201,-253,111175.70899199
200,-253,111175.8923586
