-88,-191,3235.411809796
-209,250,3242.114859588
-188,248,3242.732959268
-205,168,3244.198677732
-190,102,3247.404676292
-186,99,3247.59069994
-111,75,3248.091378596
-109,67,3248.39203818
-171,-56,3248.602109572
-87,-50,3248.937324164
-81,-71,3249.138368836
-78,-75,3249.315146372
0,-73,3249.49079962
-1,-78,3249.674948324
-8,-15,3249.812062468
-2,-17,3249.97283546
-1,-24,3250.17229962
1,-34,3250.347795108
3,-45,3250.534555428
5,-54,3250.6937905
5,-60,3250.84062842
6,-62,3251.001022052
7,-65,3251.161035876
8,-72,3251.375817668
8,-78,3251.538180356
9,-74,3251.734065188
9,-77,3251.95121434
8,-75,3252.155808548
9,-78,3252.33301898
9,-76,3252.577471268
6,-36,3252.86863322
6,8,3253.130699428
6,8,3253.342938116
6,7,3253.62468922
7,18,3253.87378986
0,30,3254.155110148
-2,45,3254.377582308
-4,57,3254.64171674
-4,63,3254.887824036
-8,79,3255.14440938
-8,85,3255.389044516
-4,11,3255.625692068
-7,19,3255.8187097
-11,21,3256.015104004
-13,27,3256.332511268
-13,33,3256.518313252
-17,35,3256.748410948
-18,39,3256.981539492
-18,43,3257.209871812
-19,47,3257.384554756
-20,49,3257.563213348
-22,54,3257.7374305
-21,59,3257.95155834
-23,63,3258.152613796
-21,65,3258.321760964
-21,64,3258.539395012
-21,65,3258.711485636
-20,65,3258.894492068
-23,68,3259.06299658
-24,71,3259.251209444
-25,73,3259.431741828
-25,79,3259.668966884
-25,11,3259.838176996
-22,17,3260.026494788
-24,22,3260.235342404
-26,28,3260.460839748
-24,28,3260.673141412
-28,32,3260.849927908
-26,38,3261.16059722
-28,41,3261.393038948
-31,50,3261.59375146
-32,60,3261.791127108
-35,71,3261.966814308
-35,77,3262.14564714
-37,80,3262.4386809
-39,80,3262.701903876
-34,5,3262.894573508
-36,8,3263.114720228
-39,11,3263.342244132
-38,11,3263.533363844
-34,10,3263.828826852
-37,13,3264.13725386
-36,18,3264.514282116
-36,16,3264.744464452
-35,21,3264.953384772
-38,22,3265.147727492
-38,24,3265.538791908
-37,23,3265.734289508
-37,21,3266.060492292
-36,21,3266.339646788
-35,21,3266.697419588
-34,21,3266.867265252
-35,21,3267.043758692
-35,20,3267.182417156
-36,21,3267.337224452
-36,20,3267.622668516
-35,22,3267.865563012
-35,21,3268.01248794
-39,16,3268.16650314
-34,24,3268.503445956
-38,14,3268.701240068
-40,19,3268.853946244
-39,17,3268.98157482
-37,15,3269.307207684
-35,13,3269.534875332
-34,11,3269.69227146
-32,9,3269.845468708
-34,3,3270.016297572
-27,-1,3270.288220708
-28,-9,3270.527641156
-29,-13,3270.83830794
-25,-20,3271.021323908
-23,-27,3271.185856516
-21,-34,3271.325705028
-20,-37,3271.461815492
-18,-42,3271.64616026
-18,-48,3271.997679012
-11,-55,3272.333036548
-8,-68,3272.644747236
-7,-85,3272.986800228
-5,-107,3273.286459492
0,-116,3273.615417572
5,-144,3273.914157924
0,-70,3274.26107946
-1,-93,3274.576792932
3,-102,3274.912584804
6,-104,3275.176168324
5,-115,3275.4830505
9,-132,3275.80661802
16,-136,3276.055203044
15,-147,3276.299079716
73,-27,3276.54345146
12,-85,3276.76967642
12,-100,3277.160468516
15,-112,3277.413490948
16,-118,3277.739464004
15,-125,3278.045405444
19,-23,3278.21741386
14,-52,3278.411456996
15,-53,3278.59328106
15,-60,3278.790998276
15,-61,3278.989325956
17,-62,3279.207886212
17,-64,3279.374018116
17,-64,3279.578915044
16,18,3279.866806724
17,34,3280.20257162
16,28,3280.556938948
16,4,3280.743675428
20,-1,3281.081071588
24,-24,3281.342262948
22,-21,3281.56329226
21,-24,3281.89143242
20,-8,3282.175202308
19,11,3282.385549572
24,24,3282.619746372
17,27,3282.834175236
8,48,3283.067931108
4,56,3283.448725828
5,68,3283.633956676
9,72,3283.930768068
2,81,3284.18514442
8,93,3284.519081892
3,99,3284.740921956
3,105,3284.93951098
3,106,3285.191928932
3,115,3285.370761924
1,120,3285.738766244
-1,130,3286.036554148
-16,30,3286.31179162
-5,60,3286.520406436
-10,59,3286.704203684
-8,62,3286.895883364
-5,63,3287.120745124
-6,66,3287.431668324
-6,89,3287.730136516
-3,97,3287.933014756
-3,109,3288.097095364
-13,106,3288.23175034
-11,117,3288.402855332
-16,52,3288.560095204
-21,51,3288.895528356
-19,55,3289.050927044
-19,58,3289.205117284
-25,67,3289.358841028
-23,71,3289.49881498
-26,77,3289.678278628
-25,21,3289.831680516
-24,20,3290.152573988
-30,23,3290.293570724
-34,22,3290.475918276
-26,21,3290.657557508
-28,22,3291.048611332
-27,24,3291.366367332
-29,26,3291.55636026
-27,31,3291.735460804
-28,28,3291.91713418
-33,33,3292.135835684
-28,37,3292.43637626
27,59,3292.672918916
-32,39,3292.942455076
-31,39,3293.192033508
-29,41,3293.402532996
-34,42,3293.712673252
-28,38,3293.932985284
-27,40,3294.272947588
-29,33,3294.51708378
-28,27,3294.70276282
-28,27,3295.000684132
-28,27,3295.255281668
-28,17,3295.645734692
-16,8,3295.899885316
-15,9,3296.25479978
-18,-2,3296.489951556
-15,-10,3296.734579396
-12,-10,3296.980527908
-13,-11,3297.163534788
-12,-14,3297.33511226
-15,-19,3297.514940804
-9,-23,3297.698165252
-8,-33,3297.906122916
-6,-45,3298.126948452
-7,-43,3298.482496804
-9,-58,3298.746325988
-9,-65,3298.955304484
-6,-73,3299.202579716
