-145,254,5278.183672892
-86,104,5278.713866186
-97,109,5278.817135466
-114,144,5278.905661474
-117,180,5279.00609755
-24,158,5279.096222417
16,197,5279.201421472
-114,205,5279.276442999
-112,229,5279.390917416
-2,227,5279.53483841
4,276,5279.737984441
11,207,5280.060937674
3,208,5280.143015769
66,183,5280.374439864
61,144,5280.471612435
69,50,5280.64642118
70,96,5280.732679949
69,78,5280.823521566
68,-15,5280.910368404
73,21,5281.001383719
74,-80,5281.153388884
74,-78,5281.250049488
75,-77,5281.362382845
-33,-81,5281.451532899
-20,-83,5281.541036011
-22,-194,5281.659658088
-12,-160,5281.805584049
-14,-163,5281.934322748
-25,-254,5282.305564977
-23,-258,5282.423406093
-20,-258,5282.536223109
-22,-258,5282.643345139
-21,-256,5282.740602622
-8,-134,5282.948208084
-9,-180,5283.046414118
-7,-174,5283.125512235
-4,-174,5283.230851602
-8,-172,5283.310458363
-7,-174,5283.441196284
-8,-174,5283.521059175
-8,-173,5283.6142141
-8,-174,5283.70591193
-2,-58,5283.785199173
-9,-95,5283.855368173
-7,-90,5283.961352638
0,-94,5284.05691581
-3,-93,5284.166154699
-1,12,5284.306170968
-2,6,5284.38803551
-5,-16,5284.479216185
-5,-14,5284.551147086
-5,-17,5284.617797756
-3,-15,5284.703826396
-3,-15,5284.777064799
-4,-16,5284.862442492
-4,-14,5284.942884404
-5,-15,5285.020488535
-4,-16,5285.090002205
-4,-15,5285.180429792
-5,-15,5285.269444568
-3,-15,5285.372316407
-5,-13,5285.456276298
-5,-11,5285.534930196
-8,-11,5285.608744891
-9,-10,5285.689112246
-9,-9,5285.770023894
-10,-4,5285.850421106
-18,8,5285.929414883
-32,18,5286.014549955
-22,35,5286.109643438
-24,68,5286.188875137
-38,87,5286.283318343
-39,103,5286.374684437
-15,148,5286.462883948
22,146,5286.730643757
12,170,5286.90384798
73,237,5287.046664101
71,236,5287.134201787
70,238,5287.215305281
70,241,5287.302973464
10,202,5287.397934599
4,164,5287.488058225
-1,186,5287.571055589
-65,127,5287.747883205
2,108,5288.147345322
2,108,5288.225219484
5,105,5288.300927805
-49,70,5288.379724437
9,42,5288.605260844
4,27,5288.68541557
-49,-99,5289.047805071
-54,-129,5289.134879948
