-99,-33,15645.156566402
-126,14,15645.371538841
-132,49,15645.473332205
-126,47,15645.558328517
-127,45,15645.656161997
-55,40,15645.843123838
-54,40,15645.948467496
-53,40,15646.03957321
-52,39,15646.143987191
18,32,15646.244976347
15,31,15646.339313003
15,32,15646.431445576
16,32,15646.522385854
17,29,15646.597316194
23,33,15646.671346809
18,32,15646.850348716
18,31,15646.988965865
17,31,15647.163645953
16,32,15647.267032531
14,32,15647.417510204
15,33,15647.579913233
14,32,15647.710404085
15,32,15647.855821779
16,31,15648.0182502
17,34,15648.153010254
