-22,0,110832.328420131
-55,295,110833.046376127
-49,294,110833.197007705
39,276,110833.418510182
54,113,110833.594962026
60,156,110833.709179395
57,118,110833.99669046
-25,69,110834.136407959
-28,49,110834.233987013
-21,-55,110834.447654299
-20,-19,110834.589093573
-20,-27,110834.68757834
-19,-32,110834.958836086
-5,-72,110835.112998271
-10,-91,110835.207155346
-9,-102,110835.430619367
-10,-24,110835.592417169
-20,-77,110835.802925608
-19,-111,110835.974667941
-19,-6,110836.283029786
-23,-69,110836.50792391
-22,-95,110836.608908846
-22,-104,110836.729371651
-24,-103,110836.830330536
-26,-117,110836.940828422
-25,-20,110837.04566127
-28,-56,110837.164961029
-22,-72,110837.27820495
-18,-89,110837.413036818
-15,-12,110837.545801125
-15,-33,110837.655752039
-18,-56,110837.756277246
-25,-72,110837.834010695
-25,-78,110837.952185576
-26,-88,110838.059990518
-23,-101,110838.158611131
-23,-18,110838.268543938
-22,-38,110838.377016258
-16,-53,110838.477344333
-11,-64,110838.666495148
-9,-81,110838.781322526
-2,-95,110838.887113852
-1,-93,110839.011159454
4,-98,110839.213635387
-10,-87,110839.317765849
-20,-70,110839.44072962
-3,-43,110839.57176489
60,-29,110839.681046464
92,-26,110839.786842385
107,-28,110839.894503566
54,-25,110839.988588742
-17,-30,110840.090241281
5,-27,110840.20428495
-60,-30,110840.285637165
-55,-32,110840.400558036
-48,-31,110840.515684888
26,-27,110840.634876742
25,-27,110840.743770535
8,-20,110840.830276426
-6,-20,110840.95969158
-65,-26,110841.059250329
-116,-29,110841.163962271
-171,-29,110841.278249234
-131,-10,110841.386467907
-128,-5,110841.48442689
61,31,110841.572529889
127,14,110841.669768929
181,36,110841.812692519
96,28,110841.946482406
16,15,110842.037417847
-46,15,110842.141382913
-129,13,110842.261859555
-89,8,110842.356462901
-62,2,110842.449453501
78,0,110842.532117968
178,2,110842.639689141
186,-7,110842.730395571
182,-12,110842.868860077
-38,-36,110842.989008813
-139,-50,110843.089162721
-208,-76,110843.416554964
-169,-65,110843.533160934
-169,-87,110843.628882025
180,-121,110844.040988956
70,-148,110844.305580813
-4,-159,110844.389463819
2,-172,110844.526530438
4,-190,110844.644886441
6,-202,110844.788513915
16,-217,110844.979071967
14,-233,110845.082405121
10,-230,110845.172204153
8,-232,110845.267315001
5,-236,110845.358405914
-6,-238,110845.691828759
-22,-274,110846.04584768
