-55,-82,4740.205883122
-114,-115,4740.33432241
-47,-88,4740.455325426
-37,-119,4740.594461959
24,-79,4740.717548605
-32,-115,4740.817278293
-31,-113,4740.927708684
-33,-108,4741.068180538
-34,-106,4741.214467523
-30,-104,4741.321749256
-30,-102,4741.431665141
27,-75,4741.554620792
32,-81,4741.663523032
-32,-114,4741.790837802
-33,-117,4741.895804199
-33,-119,4741.984946889
-34,-119,4742.092247773
-35,-120,4742.208142384
-34,-119,4742.299437426
-35,-121,4742.405695093
-34,-120,4742.501131293
-36,-122,4742.596226229
-34,-123,4742.719287475
-36,-126,4742.833009465
-35,-132,4742.951640388
-34,-138,4743.063326404
53,-184,4743.492331297
-46,-232,4744.104211226
-42,-241,4744.257561101
28,-142,4746.451976235
29,-133,4746.521499336
22,-123,4746.612859168
23,-110,4746.756957071
-57,-101,4746.938527341
-58,-98,4747.023168347
-64,-95,4747.123569427
82,-59,4747.212212529
32,-91,4747.324455359
33,-89,4747.404331903
33,-86,4747.485821976
36,-84,4747.576723218
35,-82,4747.656294243
33,-81,4747.754530857
-50,-80,4747.897473508
-55,-77,4747.980624097
-56,-74,4748.053341256
-55,-73,4748.135656265
-54,-71,4748.228786287
-52,-69,4748.351470372
35,-64,4748.469847382
36,-57,4748.599443003
40,-51,4748.744773022
39,-44,4748.865487452
39,-36,4749.015640817
38,-23,4749.177650592
40,-17,4749.308603678
42,-8,4749.400568678
-42,0,4749.644498133
12,38,4749.799437457
14,49,4749.929906648
11,54,4750.087324584
10,63,4750.199661126
9,68,4750.367159775
11,72,4750.507358365
10,74,4750.627602594
12,75,4750.803192436
13,76,4750.933832519
13,76,4751.07995465
-45,61,4751.202611369
15,13,4751.297278616
17,7,4751.454313008
18,5,4751.549246868
17,6,4751.734388214
16,8,4751.832873646
15,7,4751.991422142
-37,-18,4752.094826752
15,6,4752.277065966
102,6,4752.402925221
98,5,4752.502465071
100,6,4752.617461692
15,5,4752.852315045
15,4,4752.944387745
13,3,4753.123253244
15,2,4753.270504747
18,2,4753.415057166
23,1,4753.533113961
23,1,4753.637858082
24,1,4753.762855461
-29,-23,4753.901391265
29,2,4754.008923762
-20,-21,4754.115528299
-16,-20,4754.235494566
-15,-19,4754.348770944
44,4,4754.45124529
47,4,4754.576684154
-4,-20,4754.664930284
49,2,4754.769522732
50,2,4754.899515723
59,5,4755.030516159
10,-19,4755.154960493
17,-18,4755.331801493
26,-14,4755.46077344
28,-14,4755.584535658
30,-14,4755.687801451
35,-16,4755.813809576
93,13,4755.94302454
98,13,4756.074208477
102,16,4756.195198896
50,-11,4756.305195353
23,17,4756.429623289
36,14,4756.54332522
-18,-10,4756.677088412
-13,-8,4756.819023047
50,17,4756.929995415
50,17,4757.060554246
51,17,4757.180207045
49,17,4757.282167988
46,16,4757.397381328
45,14,4757.493441178
46,16,4757.627446038
46,15,4757.744577745
44,17,4757.86369852
44,16,4757.996304676
44,16,4758.114909729
45,12,4758.243644657
-11,-11,4758.394058698
-12,-11,4758.498374597
-30,9,4758.597273478
-30,9,4758.728584055
-26,13,4758.860751561
-87,-11,4758.950437598
52,9,4759.069384702
-3,-11,4759.193825527
