-144,290,6143.813067772
-144,183,6143.982272682
-185,127,6144.141790933
-53,143,6144.31671563
37,89,6144.443593959
15,121,6144.597122847
13,177,6144.709609386
3,200,6144.862669685
-28,244,6144.977577801
-32,263,6145.102443463
10,231,6145.259641583
-33,270,6145.429675927
-38,223,6145.60601702
-97,261,6145.823860767
-117,288,6146.005706283
98,249,6146.133418432
182,254,6146.245663301
29,204,6146.493579565
-49,243,6146.648479314
-100,194,6146.755989898
-41,173,6146.881636866
58,55,6147.105398297
59,63,6147.223682228
60,64,6147.358092884
123,36,6147.481629004
60,0,6147.591148097
-14,-18,6147.70857962
-20,-13,6147.805634883
-21,-14,6147.936134574
-21,-17,6148.070502158
-21,-15,6148.149428685
-20,-14,6148.280662927
-21,-14,6148.41610747
-20,-14,6148.562558936
-25,-13,6148.636805611
-24,-13,6148.746100283
-22,-13,6148.833668799
-22,-13,6148.923979798
-23,-14,6149.035497256
-22,-14,6149.143343533
-17,-19,6149.250349048
-8,-18,6149.338844248
1,-12,6149.440519107
8,-15,6149.561922623
25,-20,6149.63747193
30,-21,6149.74920242
33,-19,6149.853966333
34,-18,6149.97150583
35,-22,6150.087333435
35,-22,6150.171149647
37,-32,6150.26603096
35,-32,6150.347369754
35,-34,6150.418548947
-71,-119,6150.595299981
-134,-156,6150.709930815
-124,-183,6150.900782338
27,-151,6151.008886801
24,-162,6151.119585677
-34,-302,6151.41883236
-35,-299,6151.523441549
-35,-299,6151.611713096
-34,-300,6151.709737513
-34,-296,6151.792711365
122,-248,6151.883319687
118,-247,6151.98647197
124,-116,6152.106808609
114,-133,6152.207607829
14,-112,6152.426481092
10,-106,6152.612532441
7,-105,6152.698443631
7,-105,6152.781981661
10,-109,6152.868857328
12,-111,6152.937913707
50,-113,6153.034617861
13,-113,6153.132964368
-65,-111,6153.334131053
-72,-111,6153.535282122
15,-100,6153.622194398
22,-109,6153.695283891
18,-107,6153.783869626
18,-106,6153.871245724
16,-103,6153.976552186
-38,-145,6154.082698289
52,-37,6154.298272289
10,-31,6154.413558507
6,-30,6154.521220879
4,-31,6154.646107705
6,-32,6154.738777212
6,-32,6154.862231196
10,-32,6154.984674814
10,-33,6155.071055556
11,-32,6155.191992536
15,-32,6155.283437206
16,-32,6155.387365835
19,-29,6155.484943425
22,80,6155.781551994
11,66,6155.886508303
6,82,6155.961740134
10,92,6156.051530515
20,86,6156.145214485
13,27,6156.229515453
20,68,6156.323656205
20,70,6156.409704297
19,76,6156.490040057
14,79,6156.587346632
17,86,6156.665560057
17,95,6156.773403206
14,103,6156.855070336
13,109,6156.967099851
4,164,6157.443470473
6,168,6157.54780878
5,172,6157.623446448
11,99,6157.682935279
12,113,6157.766706856
13,113,6157.846968408
21,122,6157.924456405
23,128,6158.003945773
90,79,6158.334917143
88,90,6158.431416816
-97,144,6159.090686488
-97,143,6159.168353307
-97,143,6159.241469204
-97,143,6159.333852306
-97,143,6159.407494939
-97,143,6159.483851895
-97,143,6159.566282761
-97,143,6159.703248965
121,-16,6159.778307258
117,-29,6159.846527905
120,-24,6159.915822056
106,-104,6160.583108298
14,-108,6161.136385479
13,-110,6161.203529006
12,-109,6161.290305189
11,-110,6161.37085872
11,-111,6161.556112622
12,-109,6161.632557997
10,-110,6161.808102808
10,-110,6161.890476874
10,-110,6161.968938663
7,-111,6162.054631646
9,-111,6162.138883753
12,-111,6162.210920612
8,-111,6162.292641315
6,-111,6162.366043591
9,-111,6162.450929126
62,-68,6162.753448036
61,-69,6162.893615302
62,-69,6163.015887885
6,-108,6163.120465662
60,-70,6163.239331581
56,-68,6163.379705285
52,-65,6163.550848045
52,-64,6163.660468886
53,-64,6163.812924108
-30,-71,6164.087638153
-31,-69,6164.172690926
-31,-71,6164.387801381
-31,-71,6164.543730244
-34,-70,6164.650605691
-35,-69,6164.769749318
56,-66,6165.035093323
55,-66,6165.16548244
54,-66,6165.279609499
-26,-65,6165.524937188
-30,-66,6165.615926493
-23,12,6165.855946344
-98,-46,6165.952145407
-30,-7,6166.080062324
55,-8,6166.409289219
51,-3,6166.511021633
50,-1,6166.633814747
-37,-5,6167.249456275
-36,-7,6167.354887362
-35,-7,6167.461766396
54,-5,6167.832267055
51,-2,6167.922850622
51,-4,6168.025072653
-37,-10,6168.238324245
-37,-8,6168.34051341
-38,-9,6168.453906787
