-183,-87,2778.502813773
-179,4,2778.645934366
-184,252,2778.740694083
-126,254,2778.88787289
-37,170,2779.09230972
3,47,2779.235787036
-19,82,2779.355160287
-24,111,2779.495944937
-11,103,2779.604230387
-9,107,2779.694110336
-9,15,2779.812254044
1,40,2779.936677855
-1,53,2780.04424451
0,50,2780.147114706
7,40,2780.247204422
11,50,2780.378118907
-3,-44,2780.484965042
5,-38,2780.582892843
11,-31,2780.714502823
1,-27,2780.843933223
8,-26,2780.985738025
1,-18,2781.084431469
4,65,2781.198653159
5,36,2781.322623695
6,16,2781.448358523
6,-34,2781.585880009
-2,-47,2781.683879461
11,-45,2781.813718874
4,-30,2781.941482937
-3,41,2782.083453699
-2,75,2782.199450179
-41,97,2782.297173454
-52,120,2782.404659528
-67,49,2782.546242972
-112,118,2782.659262929
-130,149,2782.814944937
-120,121,2782.917877565
-118,113,2783.019524424
-26,136,2783.169370675
-28,106,2783.265179825
-9,97,2783.40788682
-20,128,2783.53130641
-28,76,2783.64153139
-34,34,2783.729240557
-25,36,2783.843722452
-29,77,2783.935723959
-13,15,2784.036762175
-25,78,2784.114514741
-24,78,2784.210457146
75,76,2784.312048801
59,-37,2784.430764249
72,-24,2784.524116554
-26,-18,2784.603114599
-8,-53,2784.849820104
-8,-53,2784.950389491
-7,-54,2785.052180549
-4,-54,2785.122385196
-3,-54,2785.227739529
0,102,2785.327169075
2,13,2785.406439616
8,17,2785.527026242
9,3,2785.613407748
-13,-13,2785.725424284
-16,-158,2785.900401182
-77,-214,2786.001881308
-78,-293,2786.130219608
-40,-235,2786.218830329
53,-163,2786.425221754
7,-223,2786.528528162
48,-178,2786.648401562
0,-244,2786.735481058
57,-156,2786.847875407
-53,-187,2786.943178221
-22,-123,2787.054108838
-16,-155,2787.178998492
56,-109,2787.255382882
120,-115,2787.372736362
103,-48,2787.453298815
75,-45,2787.607073605
121,-52,2787.696925675
155,-54,2787.811310824
167,-39,2787.917491314
131,38,2788.016204913
112,50,2788.105319181
143,47,2788.209272248
173,42,2788.333198005
164,25,2788.424825825
144,-28,2788.5340566
144,-30,2788.628748978
142,-27,2788.733899008
55,-24,2788.860362061
60,-26,2788.960212077
54,0,2789.04774203
55,81,2789.146659192
54,62,2789.244241398
-37,61,2789.328776844
-23,-56,2789.476360462
16,-27,2789.583244799
39,-29,2789.758426246
-2,-82,2789.871144867
61,-27,2789.97927801
75,-20,2790.081485375
81,63,2790.198277924
78,48,2790.32076443
30,4,2790.427974992
34,2,2790.528694944
79,-42,2790.635101045
31,-108,2790.728949052
17,-78,2790.842315805
-108,97,2790.931780299
-144,80,2791.031657002
-210,84,2791.140617103
-153,78,2791.232733748
-168,75,2791.36282395
-216,-36,2791.445884367
-160,7,2791.524131549
-219,-41,2791.623934488
-178,-1,2791.911798101
-232,-49,2792.042097722
-195,-40,2792.145481344
-159,-53,2792.337235413
-221,-287,2794.576370064
-209,-281,2794.648186829
-204,-266,2794.74414049
-115,-226,2794.844668267
-55,-123,2794.909670532
-12,-63,2794.992127711
25,-21,2795.0775016
10,38,2795.178107558
2,24,2795.270427732
-5,18,2795.340690616
-18,6,2795.419664173
-20,6,2795.504823202
-23,2,2795.600047541
-19,-9,2795.679074829
-19,-16,2795.774367683
-47,-27,2795.859877227
-89,-42,2795.981938551
-105,-68,2796.06334495
-132,-89,2796.152254528
-89,-124,2796.394417511
-106,-127,2796.481747703
-87,-121,2796.551636742
-115,-133,2796.629648899
-95,-106,2796.716938449
-108,-102,2796.789686498
-170,-153,2796.971233865
-33,-43,2797.050584786
-61,-48,2797.16242399
-132,-104,2797.253885393
-136,-58,2797.34078004
-100,-24,2797.442433544
-22,-34,2797.544215535
-84,-84,2797.630192754
-105,-92,2797.737438959
-136,-99,2797.829801437
-148,-97,2797.921734546
-164,-68,2798.013453211
-79,-81,2798.102377797
-99,-77,2798.182128708
-106,-83,2798.262819352
-120,-91,2798.343115703
-65,-88,2798.43473225
-4,-30,2798.511686554
-14,-28,2798.606446192
-22,-31,2798.697646779
-79,-79,2798.784226206
-86,-80,2798.917254615
-94,-87,2799.079421452
-30,-87,2799.175550896
-33,-87,2799.319800968
-46,-84,2799.444796984
-55,-78,2799.620908327
-53,-87,2799.721469606
-51,-86,2799.882854797
-52,-86,2800.004543103
-50,-83,2800.150148324
49,-42,2800.282775973
31,-93,2800.42193065
22,-94,2800.536141538
39,-94,2800.672483095
-56,-97,2800.781536953
