-220,93,1490.405888068
-177,92,1490.963510276
-181,75,1491.131949316
-188,59,1491.289462116
-113,52,1491.429193796
-113,43,1491.57919578
-36,25,1491.734146596
-50,-6,1491.86466986
22,-22,1492.002673636
4,-34,1492.130839812
2,-46,1492.27947674
10,-50,1492.403704004
12,-60,1492.560537092
10,-66,1492.710164708
-4,-92,1492.98992362
-11,-104,1493.123730084
-15,-116,1493.264857828
-26,-156,1493.547591044
-32,-128,1494.022116036
-33,-140,1494.233671396
-30,-152,1494.451428612
-32,-166,1494.676195652
